Id,Name,Age,Country,Score
28768,Name_28768,52,UK,9639
28769,Name_28769,50,Canada,1239
28770,Name_28770,22,USA,7364
28771,Name_28771,43,Canada,7658
28772,Name_28772,43,India,4069
28773,Name_28773,50,India,9570
28774,Name_28774,35,Canada,6805
28775,Name_28775,46,India,6910
28776,Name_28776,28,UK,9532
28777,Name_28777,53,Canada,8633
28778,Name_28778,27,Germany,4368
28779,Name_28779,31,USA,7669
28780,Name_28780,46,India,2731
28781,Name_28781,34,USA,6312
28782,Name_28782,23,Germany,2555
28783,Name_28783,50,Canada,2212
28784,Name_28784,49,Germany,7677
28785,Name_28785,38,USA,7731
28786,Name_28786,38,Canada,5492
28787,Name_28787,46,USA,4631
28788,Name_28788,31,Germany,7471
28789,Name_28789,28,Germany,8002
28790,Name_28790,23,USA,8163
28791,Name_28791,49,India,5670
28792,Name_28792,27,Germany,9796
28793,Name_28793,29,USA,5507
28794,Name_28794,23,Canada,3034
28795,Name_28795,32,Germany,8737
28796,Name_28796,53,Germany,6648
28797,Name_28797,47,India,4370
28798,Name_28798,44,India,8676
28799,Name_28799,25,Germany,1686
28800,Name_28800,24,Germany,6120
28801,Name_28801,49,India,2179
28802,Name_28802,50,Germany,6747
28803,Name_28803,45,India,1175
28804,Name_28804,20,Germany,4797
28805,Name_28805,40,UK,4193
28806,Name_28806,50,UK,7071
28807,Name_28807,22,India,8569
28808,Name_28808,58,Canada,2500
28809,Name_28809,58,Germany,7907
28810,Name_28810,58,India,7238
28811,Name_28811,49,Canada,8001
28812,Name_28812,29,Canada,5216
28813,Name_28813,38,Germany,5570
28814,Name_28814,37,UK,6953
28815,Name_28815,58,Germany,7066
28816,Name_28816,43,USA,4016
28817,Name_28817,28,UK,5261
28818,Name_28818,50,India,5617
28819,Name_28819,27,Germany,6806
28820,Name_28820,36,Germany,9902
28821,Name_28821,20,USA,4431
28822,Name_28822,21,USA,9266
28823,Name_28823,20,India,5175
28824,Name_28824,50,USA,4831
28825,Name_28825,24,UK,9286
28826,Name_28826,40,Germany,6311
28827,Name_28827,37,Germany,4665
28828,Name_28828,49,Canada,6167
28829,Name_28829,36,UK,7698
28830,Name_28830,53,Canada,4853
28831,Name_28831,20,Germany,4719
28832,Name_28832,52,UK,9298
28833,Name_28833,59,USA,5824
28834,Name_28834,41,UK,3285
28835,Name_28835,31,UK,1055
28836,Name_28836,35,Canada,6595
28837,Name_28837,34,India,4376
28838,Name_28838,35,USA,2311
28839,Name_28839,43,India,8999
28840,Name_28840,22,UK,3603
28841,Name_28841,48,India,9786
28842,Name_28842,56,Germany,8045
28843,Name_28843,30,USA,5681
28844,Name_28844,54,UK,2433
28845,Name_28845,38,Germany,7001
28846,Name_28846,53,Germany,1160
28847,Name_28847,45,UK,9882
28848,Name_28848,20,UK,5595
28849,Name_28849,24,UK,6723
28850,Name_28850,28,Canada,9777
28851,Name_28851,55,UK,6700
28852,Name_28852,42,Germany,6979
28853,Name_28853,20,Germany,2337
28854,Name_28854,41,Germany,3589
28855,Name_28855,37,India,4457
28856,Name_28856,53,Germany,8189
28857,Name_28857,46,UK,6699
28858,Name_28858,52,Canada,6104
28859,Name_28859,53,Canada,8072
28860,Name_28860,20,India,8383
28861,Name_28861,52,India,6331
28862,Name_28862,22,USA,3918
28863,Name_28863,26,USA,3062
28864,Name_28864,29,UK,6966
28865,Name_28865,43,UK,6237
28866,Name_28866,32,USA,9934
28867,Name_28867,28,USA,4897
28868,Name_28868,35,India,6414
28869,Name_28869,40,Germany,7044
28870,Name_28870,52,UK,4628
28871,Name_28871,46,Canada,6716
28872,Name_28872,24,Canada,6762
28873,Name_28873,45,USA,8419
28874,Name_28874,46,Canada,5125
28875,Name_28875,34,Canada,2144
28876,Name_28876,24,UK,2515
28877,Name_28877,53,UK,9344
28878,Name_28878,56,Canada,8227
28879,Name_28879,39,UK,2513
28880,Name_28880,23,USA,5743
28881,Name_28881,32,Germany,4399
28882,Name_28882,39,Canada,7237
28883,Name_28883,33,UK,8672
28884,Name_28884,25,USA,8256
28885,Name_28885,59,USA,1701
28886,Name_28886,27,Germany,9064
28887,Name_28887,47,Canada,7876
28888,Name_28888,52,USA,8017
28889,Name_28889,32,Germany,4272
28890,Name_28890,60,USA,5905
28891,Name_28891,20,USA,1568
28892,Name_28892,44,USA,7894
28893,Name_28893,45,Canada,8634
28894,Name_28894,29,Canada,5768
28895,Name_28895,49,India,1248
28896,Name_28896,47,UK,6845
28897,Name_28897,37,Germany,5846
28898,Name_28898,34,UK,3814
28899,Name_28899,36,Germany,8922
28900,Name_28900,56,Germany,6250
28901,Name_28901,26,UK,9918
28902,Name_28902,45,UK,5387
28903,Name_28903,30,Canada,6110
28904,Name_28904,58,Canada,4225
28905,Name_28905,22,India,7046
28906,Name_28906,55,India,1810
28907,Name_28907,34,USA,4006
28908,Name_28908,23,UK,3099
28909,Name_28909,36,India,3000
28910,Name_28910,31,UK,5966
28911,Name_28911,33,UK,4940
28912,Name_28912,49,USA,5727
28913,Name_28913,40,UK,3739
28914,Name_28914,58,India,7797
28915,Name_28915,50,USA,5844
28916,Name_28916,60,UK,1729
28917,Name_28917,22,Canada,8908
28918,Name_28918,49,India,2166
28919,Name_28919,53,Germany,1642
28920,Name_28920,23,UK,8825
28921,Name_28921,54,USA,8861
28922,Name_28922,26,UK,1300
28923,Name_28923,31,UK,6043
28924,Name_28924,34,Germany,6290
28925,Name_28925,57,UK,8233
28926,Name_28926,37,UK,5396
28927,Name_28927,22,USA,6371
28928,Name_28928,33,India,5807
28929,Name_28929,47,USA,6548
28930,Name_28930,31,Germany,2690
28931,Name_28931,60,UK,2495
28932,Name_28932,32,India,9873
28933,Name_28933,27,USA,4036
28934,Name_28934,21,India,9437
28935,Name_28935,32,Canada,7439
28936,Name_28936,57,USA,3315
28937,Name_28937,41,USA,7027
28938,Name_28938,53,UK,3586
28939,Name_28939,40,UK,4842
28940,Name_28940,22,India,1740
28941,Name_28941,47,UK,8950
28942,Name_28942,49,India,6118
28943,Name_28943,39,India,1706
28944,Name_28944,51,India,8358
28945,Name_28945,48,UK,6403
28946,Name_28946,29,India,6658
28947,Name_28947,53,India,3210
28948,Name_28948,35,Canada,3092
28949,Name_28949,49,India,1897
28950,Name_28950,58,Germany,4077
28951,Name_28951,35,UK,7058
28952,Name_28952,28,India,4587
28953,Name_28953,22,UK,9482
28954,Name_28954,40,Canada,6824
28955,Name_28955,44,USA,8384
28956,Name_28956,53,UK,6340
28957,Name_28957,59,UK,3560
28958,Name_28958,41,USA,3887
28959,Name_28959,55,Canada,3215
28960,Name_28960,23,UK,4704
28961,Name_28961,59,UK,9381
28962,Name_28962,60,UK,9135
28963,Name_28963,27,USA,8870
28964,Name_28964,48,Germany,6248
28965,Name_28965,34,Canada,9352
28966,Name_28966,24,Germany,3821
28967,Name_28967,54,USA,5630
28968,Name_28968,22,UK,8512
28969,Name_28969,45,Germany,2153
28970,Name_28970,32,Canada,8235
28971,Name_28971,45,Germany,5244
28972,Name_28972,29,Germany,5834
28973,Name_28973,28,UK,8919
28974,Name_28974,47,Canada,4115
28975,Name_28975,59,Germany,4152
28976,Name_28976,44,Germany,1235
28977,Name_28977,28,Canada,8926
28978,Name_28978,59,UK,4968
28979,Name_28979,37,USA,5739
28980,Name_28980,57,USA,3228
28981,Name_28981,30,Germany,6280
28982,Name_28982,51,India,8432
28983,Name_28983,43,Germany,2781
28984,Name_28984,50,Germany,5031
28985,Name_28985,40,India,3197
28986,Name_28986,42,UK,2994
28987,Name_28987,22,USA,8871
28988,Name_28988,55,Canada,5483
28989,Name_28989,56,USA,5635
28990,Name_28990,41,India,6502
28991,Name_28991,30,India,1903
28992,Name_28992,25,Germany,5954
28993,Name_28993,47,India,9136
28994,Name_28994,54,UK,8626
28995,Name_28995,25,Germany,3102
28996,Name_28996,48,Canada,5582
28997,Name_28997,54,UK,9213
28998,Name_28998,41,Canada,1405
28999,Name_28999,41,India,6003
29000,Name_29000,53,UK,8313
29001,Name_29001,45,India,1483
29002,Name_29002,20,UK,6769
29003,Name_29003,50,UK,5603
29004,Name_29004,41,India,9441
29005,Name_29005,44,Germany,1889
29006,Name_29006,27,USA,4598
29007,Name_29007,27,India,2284
29008,Name_29008,24,Canada,3841
29009,Name_29009,32,Canada,3514
29010,Name_29010,43,UK,2510
29011,Name_29011,24,India,1953
29012,Name_29012,55,USA,4201
29013,Name_29013,53,India,7361
29014,Name_29014,49,USA,3610
29015,Name_29015,41,Canada,6902
29016,Name_29016,39,UK,1881
29017,Name_29017,27,USA,4373
29018,Name_29018,59,Germany,7442
29019,Name_29019,59,USA,9459
29020,Name_29020,53,Germany,7825
29021,Name_29021,29,Canada,7047
29022,Name_29022,46,Germany,5902
29023,Name_29023,32,Germany,8870
29024,Name_29024,30,UK,5401
29025,Name_29025,33,USA,7111
29026,Name_29026,36,India,9602
29027,Name_29027,27,USA,1870
29028,Name_29028,31,Germany,1687
29029,Name_29029,50,USA,7002
29030,Name_29030,24,USA,3727
29031,Name_29031,51,UK,1641
29032,Name_29032,29,India,4923
29033,Name_29033,20,India,2096
29034,Name_29034,40,Germany,8090
29035,Name_29035,48,USA,6434
29036,Name_29036,47,Germany,5497
29037,Name_29037,44,USA,5172
29038,Name_29038,24,Canada,2589
29039,Name_29039,40,UK,7441
29040,Name_29040,20,USA,1986
29041,Name_29041,38,UK,5132
29042,Name_29042,24,UK,7929
29043,Name_29043,38,India,8180
29044,Name_29044,23,UK,6696
29045,Name_29045,26,India,1532
29046,Name_29046,55,USA,2889
29047,Name_29047,53,India,3283
29048,Name_29048,37,USA,4274
29049,Name_29049,48,Canada,3247
29050,Name_29050,40,UK,6221
29051,Name_29051,28,Canada,2976
29052,Name_29052,40,India,1658
29053,Name_29053,60,USA,4454
29054,Name_29054,27,India,8222
29055,Name_29055,27,India,2209
29056,Name_29056,33,UK,5180
29057,Name_29057,41,Germany,5838
29058,Name_29058,52,USA,7620
29059,Name_29059,41,USA,3940
29060,Name_29060,42,USA,3525
29061,Name_29061,20,Canada,4148
29062,Name_29062,46,Germany,9938
29063,Name_29063,38,India,8965
29064,Name_29064,34,USA,2377
29065,Name_29065,37,Germany,5922
29066,Name_29066,31,Canada,2678
29067,Name_29067,47,Canada,5537
29068,Name_29068,44,UK,3683
29069,Name_29069,48,USA,4566
29070,Name_29070,38,UK,4239
29071,Name_29071,38,Germany,5260
29072,Name_29072,57,Germany,5922
29073,Name_29073,38,USA,6216
29074,Name_29074,22,USA,2641
29075,Name_29075,60,USA,9841
29076,Name_29076,38,USA,3990
29077,Name_29077,20,USA,6076
29078,Name_29078,60,Canada,4871
29079,Name_29079,36,USA,2666
29080,Name_29080,23,UK,9167
29081,Name_29081,50,USA,3369
29082,Name_29082,53,Germany,4737
29083,Name_29083,26,Canada,6842
29084,Name_29084,53,India,7343
29085,Name_29085,29,USA,7840
29086,Name_29086,56,Germany,7183
29087,Name_29087,27,UK,5018
29088,Name_29088,26,Canada,4841
29089,Name_29089,33,Canada,9845
29090,Name_29090,50,Canada,1479
29091,Name_29091,41,Canada,3717
29092,Name_29092,29,Germany,2149
29093,Name_29093,48,Germany,9591
29094,Name_29094,23,Canada,6308
29095,Name_29095,33,UK,9698
29096,Name_29096,35,India,1510
29097,Name_29097,22,Germany,2184
29098,Name_29098,50,USA,3727
29099,Name_29099,33,USA,5493
29100,Name_29100,51,UK,9067
29101,Name_29101,26,India,4508
29102,Name_29102,30,Germany,6549
29103,Name_29103,36,UK,3021
29104,Name_29104,24,USA,7345
29105,Name_29105,38,USA,5534
29106,Name_29106,59,USA,5981
29107,Name_29107,28,India,6213
29108,Name_29108,48,UK,5008
29109,Name_29109,50,Canada,8086
29110,Name_29110,32,UK,1157
29111,Name_29111,33,UK,8711
29112,Name_29112,29,Canada,2170
29113,Name_29113,55,Germany,5734
29114,Name_29114,39,Canada,5865
29115,Name_29115,30,Germany,8455
29116,Name_29116,43,Germany,9049
29117,Name_29117,38,Germany,6996
29118,Name_29118,29,UK,3543
29119,Name_29119,35,Germany,3887
29120,Name_29120,33,UK,1949
29121,Name_29121,43,India,2042
29122,Name_29122,44,India,8598
29123,Name_29123,48,USA,5181
29124,Name_29124,32,Germany,6904
29125,Name_29125,35,USA,4576
29126,Name_29126,30,USA,5576
29127,Name_29127,20,Canada,3971
29128,Name_29128,40,USA,5949
29129,Name_29129,38,USA,5024
29130,Name_29130,20,UK,7841
29131,Name_29131,22,India,2015
29132,Name_29132,43,Germany,4764
29133,Name_29133,31,India,9671
29134,Name_29134,56,Germany,2865
29135,Name_29135,24,Germany,2108
29136,Name_29136,25,UK,1655
29137,Name_29137,33,USA,4624
29138,Name_29138,59,USA,2293
29139,Name_29139,21,Canada,4811
29140,Name_29140,22,USA,4779
29141,Name_29141,27,Germany,1195
29142,Name_29142,54,Canada,5568
29143,Name_29143,50,UK,1129
29144,Name_29144,53,Germany,2885
29145,Name_29145,56,USA,5826
29146,Name_29146,31,Germany,5437
29147,Name_29147,23,Germany,3500
29148,Name_29148,41,UK,8699
29149,Name_29149,56,USA,2120
29150,Name_29150,26,USA,9329
29151,Name_29151,33,USA,2872
29152,Name_29152,33,USA,5684
29153,Name_29153,24,UK,8094
29154,Name_29154,23,Canada,8560
29155,Name_29155,46,USA,9575
29156,Name_29156,36,India,3282
29157,Name_29157,24,Germany,2945
29158,Name_29158,44,Germany,2404
29159,Name_29159,36,UK,9084
29160,Name_29160,59,USA,6606
29161,Name_29161,29,Germany,7077
29162,Name_29162,50,Canada,9245
29163,Name_29163,56,India,6585
29164,Name_29164,55,Germany,4459
29165,Name_29165,28,UK,1942
29166,Name_29166,27,Canada,4120
29167,Name_29167,55,Canada,9222
29168,Name_29168,41,India,1442
29169,Name_29169,59,USA,8918
29170,Name_29170,57,Germany,1662
29171,Name_29171,26,USA,8014
29172,Name_29172,20,India,9294
29173,Name_29173,54,USA,4920
29174,Name_29174,40,Germany,3748
29175,Name_29175,35,Germany,4167
29176,Name_29176,29,UK,5323
29177,Name_29177,25,Canada,9907
29178,Name_29178,23,UK,8514
29179,Name_29179,28,UK,9309
29180,Name_29180,22,Germany,6500
29181,Name_29181,48,USA,4898
29182,Name_29182,50,USA,7496
29183,Name_29183,58,India,1015
29184,Name_29184,57,USA,8984
29185,Name_29185,34,India,8704
29186,Name_29186,51,India,3804
29187,Name_29187,51,UK,8248
29188,Name_29188,41,Germany,2214
29189,Name_29189,49,Germany,3096
29190,Name_29190,22,Canada,9872
29191,Name_29191,34,India,6820
29192,Name_29192,48,USA,2369
29193,Name_29193,34,India,4990
29194,Name_29194,48,USA,7589
29195,Name_29195,51,UK,9270
29196,Name_29196,24,Germany,6835
29197,Name_29197,47,UK,5921
29198,Name_29198,33,Canada,4227
29199,Name_29199,50,India,5470
29200,Name_29200,47,Germany,9338
29201,Name_29201,50,India,7776
29202,Name_29202,25,UK,2639
29203,Name_29203,57,UK,9614
29204,Name_29204,53,UK,7757
29205,Name_29205,46,UK,2215
29206,Name_29206,30,Germany,5117
29207,Name_29207,38,India,5052
29208,Name_29208,20,Canada,9360
29209,Name_29209,45,Canada,4546
29210,Name_29210,37,Canada,7245
29211,Name_29211,52,Canada,9855
29212,Name_29212,36,India,7733
29213,Name_29213,43,Canada,9207
29214,Name_29214,30,USA,4016
29215,Name_29215,26,Germany,9903
29216,Name_29216,48,Germany,2419
29217,Name_29217,54,Canada,8475
29218,Name_29218,27,USA,1818
29219,Name_29219,28,Germany,1538
29220,Name_29220,57,Germany,4392
29221,Name_29221,34,UK,2220
29222,Name_29222,27,USA,9330
29223,Name_29223,29,India,2543
29224,Name_29224,46,UK,4345
29225,Name_29225,44,India,4008
29226,Name_29226,42,USA,2467
29227,Name_29227,39,Germany,3257
29228,Name_29228,21,USA,9519
29229,Name_29229,59,UK,7904
29230,Name_29230,30,Canada,9047
29231,Name_29231,29,Germany,2986
29232,Name_29232,30,UK,7197
29233,Name_29233,43,USA,1250
29234,Name_29234,27,Canada,1667
29235,Name_29235,35,USA,5144
29236,Name_29236,28,USA,7508
29237,Name_29237,27,Canada,1175
29238,Name_29238,60,India,7633
29239,Name_29239,55,UK,4035
29240,Name_29240,55,USA,3898
29241,Name_29241,38,USA,4000
29242,Name_29242,50,Germany,6132
29243,Name_29243,25,Canada,3193
29244,Name_29244,20,USA,7265
29245,Name_29245,54,Canada,6802
29246,Name_29246,44,Canada,7579
29247,Name_29247,57,Germany,8746
29248,Name_29248,56,Germany,7286
29249,Name_29249,59,Canada,4044
29250,Name_29250,53,Germany,7697
29251,Name_29251,27,Canada,8868
29252,Name_29252,37,USA,8734
29253,Name_29253,54,USA,6075
29254,Name_29254,34,Germany,4003
29255,Name_29255,29,Canada,3062
29256,Name_29256,31,USA,8854
29257,Name_29257,31,UK,9589
29258,Name_29258,46,UK,8550
29259,Name_29259,39,India,7843
29260,Name_29260,42,Germany,6237
29261,Name_29261,37,USA,9953
29262,Name_29262,33,Germany,6033
29263,Name_29263,31,USA,6516
29264,Name_29264,24,Canada,5509
29265,Name_29265,22,UK,6718
29266,Name_29266,21,Canada,8026
29267,Name_29267,39,UK,9689
29268,Name_29268,27,Germany,9637
29269,Name_29269,27,USA,5900
29270,Name_29270,57,Canada,4318
29271,Name_29271,43,Canada,2608
29272,Name_29272,52,USA,8519
29273,Name_29273,30,UK,5956
29274,Name_29274,39,UK,8334
29275,Name_29275,56,India,9012
29276,Name_29276,40,India,1515
29277,Name_29277,50,USA,2954
29278,Name_29278,60,USA,5802
29279,Name_29279,37,UK,8930
29280,Name_29280,46,India,2296
29281,Name_29281,60,Germany,5905
29282,Name_29282,54,Germany,9961
29283,Name_29283,20,UK,2911
29284,Name_29284,51,Germany,9996
29285,Name_29285,25,Canada,8868
29286,Name_29286,30,India,8326
29287,Name_29287,30,Germany,5214
29288,Name_29288,24,Germany,1555
29289,Name_29289,58,India,1381
29290,Name_29290,38,USA,1261
29291,Name_29291,42,Canada,1107
29292,Name_29292,53,USA,3713
29293,Name_29293,51,Canada,7561
29294,Name_29294,43,Germany,5715
29295,Name_29295,20,Germany,9477
29296,Name_29296,51,India,1974
29297,Name_29297,35,India,6825
29298,Name_29298,32,Canada,8224
29299,Name_29299,48,USA,9303
29300,Name_29300,54,India,2705
29301,Name_29301,49,India,6794
29302,Name_29302,44,Canada,4246
29303,Name_29303,34,Canada,7026
29304,Name_29304,37,Canada,3368
29305,Name_29305,57,USA,8808
29306,Name_29306,58,Canada,7793
29307,Name_29307,46,Canada,5462
29308,Name_29308,37,UK,9404
29309,Name_29309,39,UK,7961
29310,Name_29310,28,India,7578
29311,Name_29311,35,UK,3242
29312,Name_29312,54,UK,4421
29313,Name_29313,60,Germany,6348
29314,Name_29314,57,Germany,3904
29315,Name_29315,36,Canada,9806
29316,Name_29316,44,UK,3074
29317,Name_29317,42,India,6855
29318,Name_29318,38,UK,8192
29319,Name_29319,49,India,1851
29320,Name_29320,48,India,7201
29321,Name_29321,50,UK,4733
29322,Name_29322,20,India,2224
29323,Name_29323,23,India,6972
29324,Name_29324,35,Germany,5165
29325,Name_29325,50,India,4377
29326,Name_29326,35,Germany,5447
29327,Name_29327,57,Canada,3345
29328,Name_29328,27,USA,7310
29329,Name_29329,40,Germany,4660
29330,Name_29330,27,USA,9456
29331,Name_29331,58,Canada,1747
29332,Name_29332,36,Germany,5235
29333,Name_29333,48,Germany,5744
29334,Name_29334,39,USA,9856
29335,Name_29335,32,USA,6172
29336,Name_29336,49,USA,6364
29337,Name_29337,23,USA,9104
29338,Name_29338,48,India,9069
29339,Name_29339,25,India,4127
29340,Name_29340,49,UK,3336
29341,Name_29341,31,USA,2176
29342,Name_29342,49,Canada,1268
29343,Name_29343,26,Canada,7437
29344,Name_29344,58,USA,8512
29345,Name_29345,30,India,8705
29346,Name_29346,60,UK,1423
29347,Name_29347,46,UK,5910
29348,Name_29348,59,UK,2222
29349,Name_29349,30,Canada,4941
29350,Name_29350,31,Germany,7468
29351,Name_29351,46,India,8256
29352,Name_29352,34,Canada,2138
29353,Name_29353,56,Germany,7878
29354,Name_29354,60,USA,1273
29355,Name_29355,26,India,2980
29356,Name_29356,30,Germany,4527
29357,Name_29357,47,USA,8398
29358,Name_29358,44,India,9503
29359,Name_29359,32,Canada,1165
29360,Name_29360,58,UK,7689
29361,Name_29361,22,Canada,7542
29362,Name_29362,38,USA,8140
29363,Name_29363,54,UK,1724
29364,Name_29364,55,Germany,2868
29365,Name_29365,51,India,7226
29366,Name_29366,42,USA,9645
29367,Name_29367,54,Canada,9878
29368,Name_29368,60,Canada,4093
29369,Name_29369,47,India,2579
29370,Name_29370,21,Canada,8906
29371,Name_29371,59,Canada,4030
29372,Name_29372,44,India,4054
29373,Name_29373,60,USA,1025
29374,Name_29374,59,India,5080
29375,Name_29375,58,Canada,9620
29376,Name_29376,26,Canada,6088
29377,Name_29377,51,Germany,5532
29378,Name_29378,47,USA,7975
29379,Name_29379,43,USA,1951
29380,Name_29380,35,USA,6786
29381,Name_29381,21,Canada,7829
29382,Name_29382,27,India,1429
29383,Name_29383,45,Germany,1520
